_debug,_prepare,_run,_timeout,_trialId,acc,accuracy,auto_log,average_response_time,avg_rt,background,bidi,cal_beep,cal_target_size,canvas_backend,cols,column_order,compensation,cond,coordinates,correct,correct_feedback,correct_keyboard_wait,correct_response,count_CHANGELOG,count_Instructions,count_block_loop,count_collect_response,count_correct_feedback,count_dual_instruction_EN,count_dual_instruction_NL,count_dual_response_feedback,count_end_of_experiment_EN,count_end_of_experiment_NL,count_end_of_practice_EN,count_end_of_practice_NL,count_experiment,count_eyelink_calibrate,count_eyelink_drift_correct,count_eyelink_log,count_eyelink_start_recording,count_eyelink_stop_recording,count_feedback,count_feedback_count_response,count_form_base,count_get_count_response,count_incorrect_feedback,count_init,count_init_trial,count_keyboard_wait,count_practice_loop,count_response,count_response_question,count_single_feedback,count_single_instruction_EN,count_single_instruction_NL,count_sketchpad,count_suppress_warnings,count_timeout_feedback,count_trial_sequence,custom_cursor,cycles,description,digitCount,duration,expyriment_opengl,eye_used,file,flush,flush_keyboard,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,form_question,form_text,form_title,form_var,height,img,imgNr,item,keyboard_backend,lang,log_msg,mode,mouse_backend,nGap,nSacc,n_blink,note,offset,ok_text,only_render,order,outlier,practice,press_key,render_only,repeat,repeat_cycle,reset_variables,resp,response,response_correct_feedback,response_feedback_count_response,response_incorrect_feedback,response_keyboard_wait,response_time,response_time_correct_feedback,response_time_feedback_count_response,response_time_incorrect_feedback,response_time_keyboard_wait,response_time_timeout_feedback,response_timeout_feedback,rows,rt,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,scene,sceneNr,search_rt,skip,sound_freq,sound_sample_size,srcFolder,start,start_response_interval,subject_nr,subject_parity,synth_backend,targetDigit,throttle,time_CHANGELOG,time_Instructions,time_block_loop,time_collect_response,time_correct_feedback,time_dual_instruction_EN,time_dual_instruction_NL,time_dual_response_feedback,time_end_of_experiment_EN,time_end_of_experiment_NL,time_end_of_practice_EN,time_end_of_practice_NL,time_experiment,time_eyelink_calibrate,time_eyelink_drift_correct,time_eyelink_log,time_eyelink_start_recording,time_eyelink_stop_recording,time_feedback_count_response,time_form_base,time_get_count_response,time_incorrect_feedback,time_init,time_init_trial,time_keyboard_wait,time_practice_loop,time_single_feedback,time_single_instruction_EN,time_single_instruction_NL,time_sketchpad,time_suppress_warnings,time_timeout_feedback,time_trial_sequence,timeout,timeout_feedback,title,tracker_attached,transparent_variables,trialCount,trialId,trialType,voiceInterval,width,xTarget,xpos,yTarget,ypos
no,NA,NA,20000,21,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,single,relative,INCORRECT,You,1,m,0,0,0,21,8,21,21,21,0,0,0,0,0,0,21,21,21,21,You,1,0,21,0,0,21,23,0,,How,21,21,21,21,0,9,21,no,NA,Message,2,NA,yes,undefined,PP02.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,139,NA,legacy,english,NA,NA,xpyriment,0,77,1,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,m,space,m,m,m,1022,1678,3501,23767,13,1022,m,NA,21137,NA,NA,legacy,139.0,139,20001,NA,44100,-16,resources/stimuli,experiment,None,2,even,legacy,5,2,NA,11956254,NA,NA,12810171,12203335,NA,NA,NA,NA,12238356,NA,NA,10559992,12876062,12908833,12887582,12875120,12233945,10557813,12229782,12106631,NA,NA,12876049,NA,NA,12875867,NA,12887706,NA,12907811,NA,NA,Too,P0010.4,NA,no,200,21,control,1500,1280,212,NA,821,NA
no,NA,NA,20000,22,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,single,relative,INCORRECT,You,1,m,0,0,0,22,8,22,22,22,0,0,0,0,0,0,22,22,22,22,You,1,0,22,0,0,22,24,0,,How,22,22,22,22,0,10,22,no,NA,Message,2,NA,yes,undefined,PP02.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,39,NA,legacy,english,NA,NA,xpyriment,0,74,1,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,m,space,m,m,m,1061,1678,3501,23767,2119,1061,m,NA,21177,NA,NA,legacy,39.0,39,20001,NA,44100,-16,resources/stimuli,experiment,None,2,even,legacy,1,2,NA,11956254,NA,NA,12810171,12203335,NA,NA,NA,NA,12238356,NA,NA,10559992,12912236,12936794,12915502,12909182,12233945,10557813,12229782,12106631,NA,NA,12910116,NA,NA,12909937,NA,12915627,NA,12935732,NA,NA,Too,P0010.4,NA,no,200,22,control,1500,1280,125,NA,335,NA
no,NA,NA,20000,23,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,single,relative,INCORRECT,You,0,m,0,0,0,23,9,23,23,23,0,0,0,0,0,0,23,23,23,23,You,1,0,23,0,0,23,25,0,,How,23,23,23,23,0,10,23,no,NA,Message,2,NA,yes,undefined,PP02.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,32,NA,legacy,english,NA,NA,xpyriment,0,78,3,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,m,m,space,2497,2497,3501,23767,2631,1061,m,NA,20191,NA,NA,legacy,32.0,32,17561,NA,44100,-16,resources/stimuli,experiment,None,2,even,legacy,4,2,NA,11956254,NA,NA,12961416,12203335,NA,NA,NA,NA,12238356,NA,NA,10559992,12940684,12963913,12943599,12937143,12233945,10557813,12229782,12106631,NA,NA,12938053,NA,NA,12937885,NA,12943731,NA,12935732,NA,NA,Too,P0010.4,NA,no,200,23,control,1500,1280,220,NA,283,NA
no,NA,NA,20000,24,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,single,relative,INCORRECT,You,1,m,0,0,0,24,10,24,24,24,0,0,0,0,0,0,24,24,24,24,You,1,0,24,0,0,24,26,0,,How,24,24,24,24,0,10,24,no,NA,Message,1,NA,yes,undefined,PP02.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,55,NA,legacy,english,NA,NA,xpyriment,0,54,2,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,m,m,m,m,m,2120,2120,3501,23767,2064,1061,m,NA,14770,NA,NA,legacy,55.0,55,12531,NA,44100,-16,resources/stimuli,experiment,None,2,even,legacy,1,2,NA,11956254,NA,NA,12987683,12203335,NA,NA,NA,NA,12238356,NA,NA,10559992,12967237,12989803,12974924,12964262,12233945,10557813,12229782,12106631,NA,NA,12965173,NA,NA,12965002,NA,12975043,NA,12935732,NA,NA,Too,P0010.4,NA,no,200,24,control,1500,1280,35,NA,351,NA
no,NA,NA,20000,25,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,single,relative,INCORRECT,You,0,z,0,0,0,25,10,25,25,25,0,0,0,0,0,0,25,25,25,25,You,1,0,25,0,0,25,27,0,,How,25,25,25,25,0,11,25,no,NA,Message,3,NA,yes,undefined,PP02.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,67,NA,legacy,english,NA,NA,xpyriment,0,79,0,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,m,m,m,m,m,1288,2120,3501,23767,1159,1288,m,NA,21403,NA,NA,legacy,67.0,67,20001,NA,44100,-16,resources/stimuli,experiment,None,2,even,legacy,2,2,NA,11956254,NA,NA,12987683,12203335,NA,NA,NA,NA,12238356,NA,NA,10559992,12992266,13016609,12995084,12990152,12233945,10557813,12229782,12106631,NA,NA,12991107,NA,NA,12990935,NA,12995216,NA,13015321,NA,NA,Too,P0010.4,NA,no,200,25,control,1500,1280,164,NA,104,NA
no,NA,NA,20000,26,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,single,relative,INCORRECT,You,0,z,0,0,0,26,10,26,26,26,0,0,0,0,0,0,26,26,26,26,You,1,0,26,0,0,26,28,0,,How,26,26,26,26,0,12,26,no,NA,Message,1,NA,yes,undefined,PP02.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,93,NA,legacy,english,NA,NA,xpyriment,0,74,0,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,m,m,m,m,m,1078,2120,3501,23767,203,1078,m,NA,21204,NA,NA,legacy,93.0,93,20001,NA,44100,-16,resources/stimuli,experiment,None,2,even,legacy,1,2,NA,11956254,NA,NA,12987683,12203335,NA,NA,NA,NA,12238356,NA,NA,10559992,13018095,13045606,13024296,13016958,12233945,10557813,12229782,12106631,NA,NA,13017892,NA,NA,13017711,NA,13024423,NA,13044528,NA,NA,Too,P0010.4,NA,no,200,26,control,1500,1280,560,NA,106,NA
no,NA,NA,20000,27,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,single,relative,INCORRECT,You,1,m,0,0,0,27,11,27,27,27,0,0,0,0,0,0,27,27,27,27,You,1,0,27,0,0,27,29,0,,How,27,27,27,27,0,12,27,no,NA,Message,3,NA,yes,undefined,PP02.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,197,NA,legacy,english,NA,NA,xpyriment,0,61,1,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,m,m,m,m,m,2081,2081,3501,23767,154,1078,m,NA,16518,NA,NA,legacy,197.0,197,14318,NA,44100,-16,resources/stimuli,experiment,None,2,even,legacy,3,2,NA,11956254,NA,NA,13063431,12203335,NA,NA,NA,NA,12238356,NA,NA,10559992,13047053,13065512,13048873,13045965,12233945,10557813,12229782,12106631,NA,NA,13046899,NA,NA,13046708,NA,13049004,NA,13044528,NA,NA,Too,P0010.4,NA,no,200,27,control,1500,1280,670,NA,577,NA
no,NA,NA,20000,28,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,single,relative,INCORRECT,You,0,z,0,0,0,28,12,28,28,28,0,0,0,0,0,0,28,28,28,28,You,1,0,28,0,0,28,30,0,,How,28,28,28,28,0,12,28,no,NA,Message,2,NA,yes,undefined,PP02.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,77,NA,legacy,english,NA,NA,xpyriment,0,74,3,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,m,m,m,3676,3676,3501,23767,1494,1078,m,NA,21018,NA,NA,legacy,77.0,77,17216,NA,44100,-16,resources/stimuli,experiment,None,2,even,legacy,1,2,NA,11956254,NA,NA,13087645,12203335,NA,NA,NA,NA,12238356,NA,NA,10559992,13068250,13091321,13070185,13065861,12233945,10557813,12229782,12106631,NA,NA,13066755,NA,NA,13066587,NA,13070312,NA,13044528,NA,NA,Too,P0010.4,NA,no,200,28,control,1500,1280,1220,NA,595,NA
no,NA,NA,20000,29,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,single,relative,INCORRECT,You,1,m,0,0,0,29,12,29,29,29,0,0,0,0,0,0,29,29,29,29,You,1,0,29,0,0,29,31,0,,How,29,29,29,29,0,13,29,no,NA,Message,2,NA,yes,undefined,PP02.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,23,NA,legacy,english,NA,NA,xpyriment,0,85,4,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,m,space,m,m,m,8334,3676,3501,23767,789,8334,m,NA,28450,NA,NA,legacy,23.0,23,20001,NA,44100,-16,resources/stimuli,experiment,None,2,even,legacy,1,2,NA,11956254,NA,NA,13087645,12203335,NA,NA,NA,NA,12238356,NA,NA,10559992,13093394,13128276,13099712,13091670,12233945,10557813,12229782,12106631,NA,NA,13092605,NA,NA,13092431,NA,13099837,NA,13119942,NA,NA,Too,P0010.4,NA,no,200,29,control,1500,1280,148,NA,488,NA
no,NA,NA,20000,30,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,single,relative,INCORRECT,You,1,m,0,0,0,30,12,30,30,30,0,0,0,0,0,0,30,30,30,30,You,1,0,30,0,0,30,32,0,,How,30,30,30,30,0,14,30,no,NA,Message,6,NA,yes,undefined,PP02.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,5,NA,legacy,english,NA,NA,xpyriment,0,74,1,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,z,space,m,m,m,906,3676,3501,23767,776,906,z,NA,21021,NA,NA,legacy,5.0,5,20001,NA,44100,-16,resources/stimuli,experiment,None,2,even,legacy,3,2,NA,11956254,NA,NA,13087645,12203335,NA,NA,NA,NA,12238356,NA,NA,10559992,13130321,13153979,13132845,13128625,12233945,10557813,12229782,12106631,NA,NA,13129544,NA,NA,13129377,NA,13132968,NA,13153073,NA,NA,Too,P0010.4,NA,no,200,30,control,1500,1280,396,NA,111,NA
no,NA,NA,20000,31,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,single,relative,INCORRECT,You,0,m,0,0,0,31,12,31,31,31,0,0,0,0,0,0,31,31,31,31,You,1,0,31,1,0,31,33,0,,How,31,31,31,31,0,14,31,no,NA,Message,0,NA,yes,undefined,PP02.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,172,NA,legacy,english,NA,NA,xpyriment,0,25,1,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,m,space,z,3707,3676,3501,3707,892,906,z,NA,5986,NA,NA,legacy,172.0,172,2145,NA,44100,-16,resources/stimuli,experiment,None,2,even,legacy,4,2,NA,11956254,NA,NA,13087645,12203335,NA,NA,NA,NA,12238356,NA,NA,10559992,13156136,13166383,13160274,13154328,12233945,10557813,12229782,13162676,NA,NA,13155244,NA,NA,13155073,NA,13160405,NA,13153073,NA,NA,Too,P0010.4,NA,no,200,31,control,1500,1280,1039,NA,742,NA
no,NA,NA,20000,32,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,single,relative,INCORRECT,You,0,m,0,0,0,32,13,32,32,32,0,0,0,0,0,0,32,32,32,32,You,1,0,32,1,0,32,34,0,,How,32,32,32,32,0,14,32,no,NA,Message,0,NA,yes,undefined,PP02.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,119,NA,legacy,english,NA,NA,xpyriment,0,10,0,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,m,space,space,1254,1254,3501,3707,1391,906,z,NA,3300,NA,NA,legacy,119.0,119,1922,NA,44100,-16,resources/stimuli,experiment,None,2,even,legacy,3,2,NA,11956254,NA,NA,13175250,12203335,NA,NA,NA,NA,12238356,NA,NA,10559992,13169093,13176504,13173083,13166731,12233945,10557813,12229782,13162676,NA,NA,13167702,NA,NA,13167523,NA,13173213,NA,13153073,NA,NA,Too,P0010.4,NA,no,200,32,control,1500,1280,423,NA,816,NA
no,NA,NA,20000,33,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,single,relative,INCORRECT,You,0,z,0,0,0,33,13,33,33,33,0,0,0,0,0,0,33,33,33,33,You,1,0,33,1,0,33,35,0,,How,33,33,33,33,0,15,33,no,NA,Message,2,NA,yes,undefined,PP02.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,175,NA,legacy,english,NA,NA,xpyriment,0,79,1,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,m,space,m,space,space,1170,1254,3501,3707,943,1170,m,NA,21285,NA,NA,legacy,175.0,175,20001,NA,44100,-16,resources/stimuli,experiment,None,2,even,legacy,4,2,NA,11956254,NA,NA,13175250,12203335,NA,NA,NA,NA,12238356,NA,NA,10559992,13178714,13206245,13184837,13176853,12233945,10557813,12229782,13162676,NA,NA,13177771,NA,NA,13177590,NA,13184970,NA,13205075,NA,NA,Too,P0010.4,NA,no,200,33,control,1500,1280,916,NA,572,NA
no,NA,NA,20000,34,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,single,relative,INCORRECT,You,0,z,0,0,0,34,13,34,34,34,0,0,0,0,0,0,34,34,34,34,You,1,0,34,1,0,34,36,0,,How,34,34,34,34,0,16,34,no,NA,Message,1,NA,yes,undefined,PP02.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,19,NA,legacy,english,NA,NA,xpyriment,0,75,0,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,m,space,m,space,m,1290,1254,3501,3707,1706,1290,m,NA,21405,NA,NA,legacy,19.0,19,20002,NA,44100,-16,resources/stimuli,experiment,None,2,even,legacy,5,2,NA,11956254,NA,NA,13175250,12203335,NA,NA,NA,NA,12238356,NA,NA,10559992,13209219,13237024,13215498,13206594,12233945,10557813,12229782,13162676,NA,NA,13207512,NA,NA,13207335,NA,13215629,NA,13235734,NA,NA,Too,P0010.4,NA,no,200,34,control,1500,1280,891,NA,379,NA
no,NA,NA,20000,35,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,single,relative,INCORRECT,You,0,m,0,0,0,35,14,35,35,35,0,0,0,0,0,0,35,35,35,35,You,1,0,35,1,0,35,37,0,,How,35,35,35,35,0,16,35,no,NA,Message,1,NA,yes,undefined,PP02.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,51,NA,legacy,english,NA,NA,xpyriment,0,65,3,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,m,space,space,1283,1283,3501,3707,612,1290,m,NA,17540,NA,NA,legacy,51.0,51,16124,NA,44100,-16,resources/stimuli,experiment,None,2,even,legacy,2,2,NA,11956254,NA,NA,13259715,12203335,NA,NA,NA,NA,12238356,NA,NA,10559992,13238902,13260998,13243343,13237373,12233945,10557813,12229782,13162676,NA,NA,13238290,NA,NA,13238121,NA,13243467,NA,13235734,NA,NA,Too,P0010.4,NA,no,200,35,control,1500,1280,1102,NA,315,NA
no,NA,NA,20000,36,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,single,relative,INCORRECT,You,1,m,0,0,0,36,14,36,36,36,0,0,0,0,0,0,36,36,36,36,You,1,0,36,1,0,36,38,0,,How,36,36,36,36,0,17,36,no,NA,Message,3,NA,yes,undefined,PP02.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,145,NA,legacy,english,NA,NA,xpyriment,0,74,2,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,m,space,m,space,m,1508,1283,3501,3707,846,1508,m,NA,21624,NA,NA,legacy,145.0,145,20001,NA,44100,-16,resources/stimuli,experiment,None,2,even,legacy,5,2,NA,11956254,NA,NA,13259715,12203335,NA,NA,NA,NA,12238356,NA,NA,10559992,13263149,13290564,13268825,13261347,12233945,10557813,12229782,13162676,NA,NA,13262303,NA,NA,13262126,NA,13268950,NA,13289055,NA,NA,Too,P0010.4,NA,no,200,36,control,1500,1280,172,NA,58,NA
no,NA,NA,20000,37,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,single,relative,INCORRECT,You,0,z,0,0,0,37,14,37,37,37,0,0,0,0,0,0,37,37,37,37,You,1,0,37,1,0,37,39,0,,How,37,37,37,37,0,18,37,no,NA,Message,3,NA,yes,undefined,PP02.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,112,NA,legacy,english,NA,NA,xpyriment,0,78,2,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,m,space,m,1169,1283,3501,3707,9,1169,space,NA,21285,NA,NA,legacy,112.0,112,20000,NA,44100,-16,resources/stimuli,experiment,None,2,even,legacy,2,2,NA,11956254,NA,NA,13259715,12203335,NA,NA,NA,NA,12238356,NA,NA,10559992,13291855,13316493,13295083,13290913,12233945,10557813,12229782,13162676,NA,NA,13291845,NA,NA,13291659,NA,13295218,NA,13315323,NA,NA,Too,P0010.4,NA,no,200,37,control,1500,1280,348,NA,830,NA
no,NA,NA,20000,38,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,single,relative,INCORRECT,You,1,m,0,0,0,38,15,38,38,38,0,0,0,0,0,0,38,38,38,38,You,1,0,38,1,0,38,40,0,,How,38,38,38,38,0,18,38,no,NA,Message,0,NA,yes,undefined,PP02.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,12,NA,legacy,english,NA,NA,xpyriment,0,36,2,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,m,m,m,space,m,1565,1565,3501,3707,1742,1169,space,NA,10658,NA,NA,legacy,12.0,12,8968,NA,44100,-16,resources/stimuli,experiment,None,2,even,legacy,1,2,NA,11956254,NA,NA,13331822,12203335,NA,NA,NA,NA,12238356,NA,NA,10559992,13319505,13333387,13322614,13316842,12233945,10557813,12229782,13162676,NA,NA,13317762,NA,NA,13317585,NA,13322738,NA,13315323,NA,NA,Too,P0010.4,NA,no,200,38,control,1500,1280,588,NA,70,NA
no,NA,NA,20000,39,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,single,relative,INCORRECT,You,0,m,0,0,0,39,16,39,39,39,0,0,0,0,0,0,39,39,39,39,You,1,0,39,1,0,39,41,0,,How,39,39,39,39,0,18,39,no,NA,Message,1,NA,yes,undefined,PP02.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,87,NA,legacy,english,NA,NA,xpyriment,0,19,3,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,m,space,space,1804,1804,3501,3707,1582,1169,space,NA,6204,NA,NA,legacy,87.0,87,4278,NA,44100,-16,resources/stimuli,experiment,None,2,even,legacy,3,2,NA,11956254,NA,NA,13353898,12203335,NA,NA,NA,NA,12238356,NA,NA,10559992,13336243,13355702,13349387,13333736,12233945,10557813,12229782,13162676,NA,NA,13334661,NA,NA,13334480,NA,13349508,NA,13315323,NA,NA,Too,P0010.4,NA,no,200,39,control,1500,1280,387,NA,336,NA
no,NA,NA,20000,40,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,single,relative,INCORRECT,You,1,m,0,0,0,40,17,40,40,40,0,0,0,0,0,0,40,40,40,40,You,1,0,40,1,0,40,42,0,,How,40,40,40,40,0,18,40,no,NA,Message,1,NA,yes,undefined,PP02.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,14,NA,legacy,english,NA,NA,xpyriment,0,68,2,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,m,space,m,1323,1323,3501,3707,2094,1169,space,NA,18717,NA,NA,legacy,14.0,14,17261,NA,44100,-16,resources/stimuli,experiment,None,2,even,legacy,2,2,NA,11956254,NA,NA,13380033,12203335,NA,NA,NA,NA,12238356,NA,NA,10559992,13359066,13381356,13362528,13356051,12233945,10557813,12229782,13162676,NA,NA,13356971,NA,NA,13356796,NA,13362649,NA,13315323,NA,NA,Too,P0010.4,NA,no,200,40,control,1500,1280,980,NA,81,NA
no,NA,NA,20000,41,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,single,relative,INCORRECT,You,0,z,0,0,0,41,18,41,41,41,0,0,0,0,0,0,41,41,41,41,You,1,0,41,1,0,41,43,0,,How,41,41,41,41,0,18,41,no,NA,Message,0,NA,yes,undefined,PP02.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,168,NA,legacy,english,NA,NA,xpyriment,0,8,0,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,m,space,m,1245,1245,3501,3707,1026,1169,space,NA,2506,NA,NA,legacy,168.0,168,1128,NA,44100,-16,resources/stimuli,experiment,None,2,even,legacy,2,2,NA,11956254,NA,NA,13393058,12203335,NA,NA,NA,NA,12238356,NA,NA,10559992,13383664,13394303,13391671,13381705,12233945,10557813,12229782,13162676,NA,NA,13382638,NA,NA,13382456,NA,13391806,NA,13315323,NA,NA,Too,P0010.4,NA,no,200,41,control,1500,1280,535,NA,475,NA
no,NA,NA,20000,42,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,single,relative,INCORRECT,You,0,m,0,0,0,42,19,42,42,42,0,0,0,0,0,0,42,42,42,42,You,1,0,42,1,0,42,44,0,,How,42,42,42,42,0,18,42,no,NA,Message,3,NA,yes,undefined,PP02.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,35,NA,legacy,english,NA,NA,xpyriment,0,53,1,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,m,space,space,1295,1295,3501,3707,1406,1169,space,NA,14913,NA,NA,legacy,35.0,35,13496,NA,44100,-16,resources/stimuli,experiment,None,2,even,legacy,3,2,NA,11956254,NA,NA,13427191,12203335,NA,NA,NA,NA,12238356,NA,NA,10559992,13397002,13428487,13413451,13394652,12233945,10557813,12229782,13162676,NA,NA,13395596,NA,NA,13395420,NA,13413582,NA,13315323,NA,NA,Too,P0010.4,NA,no,200,42,control,1500,1280,23,NA,354,NA
no,NA,NA,20000,43,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,single,relative,INCORRECT,You,0,m,0,0,0,43,19,43,43,43,0,0,0,0,0,0,43,43,43,43,You,1,0,43,1,0,43,45,0,,How,43,43,43,43,0,19,43,no,NA,Message,0,NA,yes,undefined,PP02.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,137,NA,legacy,english,NA,NA,xpyriment,0,75,1,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,m,space,m,space,space,961,1295,3501,3707,601,961,m,NA,21076,NA,NA,legacy,137.0,137,20000,NA,44100,-16,resources/stimuli,experiment,None,2,even,legacy,1,2,NA,11956254,NA,NA,13427191,12203335,NA,NA,NA,NA,12238356,NA,NA,10559992,13430365,13454337,13433138,13428836,12233945,10557813,12229782,13162676,NA,NA,13429763,NA,NA,13429592,NA,13433270,NA,13453376,NA,NA,Too,P0010.4,NA,no,200,43,control,1500,1280,714,NA,131,NA
no,NA,NA,20000,44,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,single,relative,INCORRECT,You,0,z,0,0,0,44,19,44,44,44,0,0,0,0,0,0,44,44,44,44,You,1,0,44,1,0,44,46,0,,How,44,44,44,44,0,20,44,no,NA,Message,2,NA,yes,undefined,PP02.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,144,NA,legacy,english,NA,NA,xpyriment,0,75,3,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,m,space,m,space,m,977,1295,3501,3707,1108,977,m,NA,21094,NA,NA,legacy,144.0,144,20001,NA,44100,-16,resources/stimuli,experiment,None,2,even,legacy,3,2,NA,11956254,NA,NA,13427191,12203335,NA,NA,NA,NA,12238356,NA,NA,10559992,13456723,13488989,13467776,13454686,12233945,10557813,12229782,13162676,NA,NA,13455614,NA,NA,13455428,NA,13467905,NA,13488011,NA,NA,Too,P0010.4,NA,no,200,44,control,1500,1280,758,NA,774,NA
